tweet_id,createdAt,topics,tweet_text_anger,tweet_text_fear,tweet_text_joy,tweet_text_sadness,tweet_text_disgust,tweet_text_surprise,tweet_text_dominant_emotion,total_engagement
1886322940230221961,Mon Feb 03 07:56:49 +0000 2025,5.0,0.6979594826698303,0.057868018746376,0.1651838272809982,0.0699689760804176,0.0,0.0037194197066128,anger,7195190
1886273415100670336,Mon Feb 03 04:40:02 +0000 2025,5.0,0.0016558151692152,0.0004812575352843,0.9938218593597412,0.0018743243999779,0.0,0.0004427307576406,joy,7744025
1886129294323155213,Sun Feb 02 19:07:21 +0000 2025,5.0,0.0145319495350122,0.0024784347042441,0.9726561903953552,0.0033324405085295,0.0,0.0006929353694431,joy,31348311
1886099001876832480,Sun Feb 02 17:06:58 +0000 2025,24.0,0.9602223634719848,0.0050278618000447,0.0024319237563759,0.0301995817571878,0.0,0.0004932961310259,anger,12415608
1885971513477574660,Sun Feb 02 08:40:23 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,16398507
1885843585779576951,Sun Feb 02 00:12:02 +0000 2025,5.0,0.5862923264503479,0.0687591433525085,0.2412328869104385,0.0882459357380867,0.0,0.0090314792469143,anger,44188053
1885778138422018410,Sat Feb 01 19:51:58 +0000 2025,5.0,0.0002052296476904,0.0001449050323572,0.9985112547874452,0.0003703504335135,0.0,0.000264541915385,joy,11611665
1885764053265449008,Sat Feb 01 18:56:00 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,25838005
1885755690368573766,Sat Feb 01 18:22:46 +0000 2025,5.0,0.6680776476860046,0.0139672169461846,0.2974624633789062,0.0116860223934054,0.0,0.0043928446248173,anger,20845581
1885742801960239347,Sat Feb 01 17:31:34 +0000 2025,5.0,0.924242913722992,0.0185206569731235,0.0287498626857996,0.0249040126800537,0.0,0.001707082032226,anger,23398120
1885723650591953282,Sat Feb 01 16:15:28 +0000 2025,5.0,0.017912371084094,0.0028638895601034,0.9623324871063232,0.0057401629164814,0.0,0.0026514718774706,joy,12262057
1885195601781936503,Fri Jan 31 05:17:11 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,21586917
1885157812805742752,Fri Jan 31 02:47:01 +0000 2025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,9790114
1882407126825623960,Thu Jan 23 12:36:47 +0000 2025,5.0,0.3465172946453094,0.011617537587881,0.5987361073493958,0.032973326742649,0.0,0.0027350743766874,joy,13840706
1879517301403467966,Wed Jan 15 13:13:39 +0000 2025,5.0,0.1634860783815384,0.005128881894052,0.8016088604927063,0.0245632007718086,0.0,0.0018728218274191,joy,17934483
1879424568974344239,Wed Jan 15 07:05:09 +0000 2025,5.0,0.8983403444290161,0.02194170281291,0.0477112345397472,0.0252474322915077,0.0,0.0029891547746956,anger,13937846
1879229003489493470,Tue Jan 14 18:08:03 +0000 2025,24.0,0.0004049357958137,0.0003191069699823,0.996364414691925,0.0015355468494817,0.0,0.0002166946360375,joy,42352039
