id,url,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt
1914685407146487870,https://x.com/elonmusk/status/1914685407146487870,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: BIG NUCLEAR FAMILIES ARE UNDER ASSAULT—WE NEED MORE CHILDREN TO MAKE AMERICA GREAT

""Fertility rates h…",Twitter for iPhone,760,535,4112,50,1295849,Tue Apr 22 14:19:08 +0000 2025
1914685277773222134,https://x.com/elonmusk/status/1914685277773222134,"RT @TobyPhln: Here's a brain dump of things I worry/think about atm.

AI is getting pretty good, but human-AI bandwidth is excruciatingly l…",Twitter for iPhone,299,159,1695,11,653096,Tue Apr 22 14:18:38 +0000 2025
1914654162324701203,https://x.com/elonmusk/status/1914654162324701203,"RT @MarioNawfal: 🇺🇸VIVEK: UNELECTED BUREAUCRATS ARE THE “FOURTH BRANCH” THE FOUNDERS NEVER WANTED

Running for Ohio governor, Vivek Ramaswa…",Twitter for iPhone,1442,368,6989,44,1417724,Tue Apr 22 12:14:59 +0000 2025
1914653015270637618,https://x.com/elonmusk/status/1914653015270637618,Separate audio system for the rear screen,Twitter for iPhone,2663,2105,24070,119,7314216,Tue Apr 22 12:10:26 +0000 2025
1914652849432154143,https://x.com/elonmusk/status/1914652849432154143,RT @ada_lluch: Melania Trump looked stunning as always. 🥰 https://t.co/jIFpLsarCH,Twitter for iPhone,1264,858,13644,66,830767,Tue Apr 22 12:09:46 +0000 2025
1914647843031089637,https://x.com/elonmusk/status/1914647843031089637,Exactly,Twitter for iPhone,2531,3166,28733,160,15450372,Tue Apr 22 11:49:52 +0000 2025
1914647643285868571,https://x.com/elonmusk/status/1914647643285868571,Yes,Twitter for iPhone,8703,1960,53831,147,17461548,Tue Apr 22 11:49:05 +0000 2025
1914647570921541865,https://x.com/elonmusk/status/1914647570921541865,"RT @cb_doge: Happy Earth Day 🌎

 https://t.co/KXxYOrk524",Twitter for iPhone,959,607,6146,63,785599,Tue Apr 22 11:48:47 +0000 2025
1914647121690587182,https://x.com/elonmusk/status/1914647121690587182,RT @VigilantFox: NEW: Scott Jennings says Larry David’s attack on Bill Maher wasn’t about dinner—it was the modern left threatening the nex…,Twitter for iPhone,5751,821,28546,238,1628942,Tue Apr 22 11:47:00 +0000 2025
1914646787811389579,https://x.com/elonmusk/status/1914646787811389579,RT @TheChiefNerd: “Dr. Anthony Fauci’s fortune doubled — hitting about $15 million — between early 2019 and the end of 2023 over the course…,Twitter for iPhone,2382,575,8260,153,839008,Tue Apr 22 11:45:41 +0000 2025
1914644015187738827,https://x.com/elonmusk/status/1914644015187738827,https://t.co/kslsp7oJ7g,Twitter for iPhone,7970,3942,45516,459,9875783,Tue Apr 22 11:34:40 +0000 2025
1914641850171801645,https://x.com/elonmusk/status/1914641850171801645,"RT @stillgray: Britain is now arresting up to 30 people every day for online speech-related offenses. No jokes, no memes, no criticism that…",Twitter for iPhone,2179,963,6895,200,786630,Tue Apr 22 11:26:04 +0000 2025
1914640691633717284,https://x.com/elonmusk/status/1914640691633717284,Low birth rates will end civilization,Twitter for iPhone,7660,10732,41981,1112,14008448,Tue Apr 22 11:21:27 +0000 2025
1914639098045661304,https://x.com/elonmusk/status/1914639098045661304,"RT @Geiger_Capital: This was happening every day for 3+ years…

They were mass released into the US. There was no outcry for “case by case”…",Twitter for iPhone,2240,430,9930,109,911857,Tue Apr 22 11:15:07 +0000 2025
1914638112954732730,https://x.com/elonmusk/status/1914638112954732730,"RT @skscartoon: The idea of granting the same due process to illegal aliens as American citizens before deportation is nonsensical.

It's l…",Twitter for iPhone,3274,569,15867,126,764087,Tue Apr 22 11:11:13 +0000 2025
1914637964191191096,https://x.com/elonmusk/status/1914637964191191096,"RT @MarioNawfal: JOE ROGAN: TESLA FSD IS WILD - MY CAR JUST DRIVES ITSELF

“I put in my address, press these buttons, and it just takes off…",Twitter for iPhone,693,258,3854,35,1168529,Tue Apr 22 11:10:37 +0000 2025
1914637857274163627,https://x.com/elonmusk/status/1914637857274163627,💯,Twitter for iPhone,20038,10922,111787,1081,12197088,Tue Apr 22 11:10:12 +0000 2025
1914701439974129789,https://x.com/elonmusk/status/1914701439974129789,Best economist ever,Twitter for iPhone,3755,2439,35920,213,5972388,Tue Apr 22 15:22:51 +0000 2025
1914685989173215283,https://x.com/elonmusk/status/1914685989173215283,RT @SpaceX: Three launches from all three launch pads in California and Florida in ~36 hours https://t.co/RATecwb66c,Twitter for iPhone,1164,692,7638,53,862433,Tue Apr 22 14:21:27 +0000 2025
1914685540961501358,https://x.com/elonmusk/status/1914685540961501358,"RT @Starlink: Starlink keeps you connected as you explore our planet 🛰️🌏❤️

Happy Earth Day! https://t.co/Mv8Ifj55Mk",Twitter for iPhone,1044,547,6725,53,758607,Tue Apr 22 14:19:40 +0000 2025
1914685407146487870,https://x.com/elonmusk/status/1914685407146487870,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: BIG NUCLEAR FAMILIES ARE UNDER ASSAULT—WE NEED MORE CHILDREN TO MAKE AMERICA GREAT

""Fertility rates h…",Twitter for iPhone,760,535,4112,50,1295849,Tue Apr 22 14:19:08 +0000 2025
1914685277773222134,https://x.com/elonmusk/status/1914685277773222134,"RT @TobyPhln: Here's a brain dump of things I worry/think about atm.

AI is getting pretty good, but human-AI bandwidth is excruciatingly l…",Twitter for iPhone,299,159,1695,11,653096,Tue Apr 22 14:18:38 +0000 2025
1914654162324701203,https://x.com/elonmusk/status/1914654162324701203,"RT @MarioNawfal: 🇺🇸VIVEK: UNELECTED BUREAUCRATS ARE THE “FOURTH BRANCH” THE FOUNDERS NEVER WANTED

Running for Ohio governor, Vivek Ramaswa…",Twitter for iPhone,1442,368,6989,44,1417724,Tue Apr 22 12:14:59 +0000 2025
1914653015270637618,https://x.com/elonmusk/status/1914653015270637618,Separate audio system for the rear screen,Twitter for iPhone,2663,2105,24075,119,7314216,Tue Apr 22 12:10:26 +0000 2025
1914652849432154143,https://x.com/elonmusk/status/1914652849432154143,RT @ada_lluch: Melania Trump looked stunning as always. 🥰 https://t.co/jIFpLsarCH,Twitter for iPhone,1264,858,13646,66,831175,Tue Apr 22 12:09:46 +0000 2025
1914647843031089637,https://x.com/elonmusk/status/1914647843031089637,Exactly,Twitter for iPhone,2531,3166,28734,160,15450372,Tue Apr 22 11:49:52 +0000 2025
1914647643285868571,https://x.com/elonmusk/status/1914647643285868571,Yes,Twitter for iPhone,8703,1960,53837,147,17461548,Tue Apr 22 11:49:05 +0000 2025
1914647570921541865,https://x.com/elonmusk/status/1914647570921541865,"RT @cb_doge: Happy Earth Day 🌎

 https://t.co/KXxYOrk524",Twitter for iPhone,959,607,6147,63,785599,Tue Apr 22 11:48:47 +0000 2025
1914647121690587182,https://x.com/elonmusk/status/1914647121690587182,RT @VigilantFox: NEW: Scott Jennings says Larry David’s attack on Bill Maher wasn’t about dinner—it was the modern left threatening the nex…,Twitter for iPhone,5752,821,28547,238,1628942,Tue Apr 22 11:47:00 +0000 2025
1914646787811389579,https://x.com/elonmusk/status/1914646787811389579,RT @TheChiefNerd: “Dr. Anthony Fauci’s fortune doubled — hitting about $15 million — between early 2019 and the end of 2023 over the course…,Twitter for iPhone,2382,575,8260,153,839008,Tue Apr 22 11:45:41 +0000 2025
1914644015187738827,https://x.com/elonmusk/status/1914644015187738827,https://t.co/kslsp7oJ7g,Twitter for iPhone,7973,3942,45525,459,9875783,Tue Apr 22 11:34:40 +0000 2025
1914641850171801645,https://x.com/elonmusk/status/1914641850171801645,"RT @stillgray: Britain is now arresting up to 30 people every day for online speech-related offenses. No jokes, no memes, no criticism that…",Twitter for iPhone,2179,963,6895,200,786901,Tue Apr 22 11:26:04 +0000 2025
1914640691633717284,https://x.com/elonmusk/status/1914640691633717284,Low birth rates will end civilization,Twitter for iPhone,7662,10732,41988,1113,14008448,Tue Apr 22 11:21:27 +0000 2025
1914639098045661304,https://x.com/elonmusk/status/1914639098045661304,"RT @Geiger_Capital: This was happening every day for 3+ years…

They were mass released into the US. There was no outcry for “case by case”…",Twitter for iPhone,2240,430,9930,109,911857,Tue Apr 22 11:15:07 +0000 2025
1914638112954732730,https://x.com/elonmusk/status/1914638112954732730,"RT @skscartoon: The idea of granting the same due process to illegal aliens as American citizens before deportation is nonsensical.

It's l…",Twitter for iPhone,3274,569,15869,126,764087,Tue Apr 22 11:11:13 +0000 2025
1914637964191191096,https://x.com/elonmusk/status/1914637964191191096,"RT @MarioNawfal: JOE ROGAN: TESLA FSD IS WILD - MY CAR JUST DRIVES ITSELF

“I put in my address, press these buttons, and it just takes off…",Twitter for iPhone,693,258,3854,35,1168529,Tue Apr 22 11:10:37 +0000 2025
1914637857274163627,https://x.com/elonmusk/status/1914637857274163627,💯,Twitter for iPhone,20038,10924,111799,1081,12197088,Tue Apr 22 11:10:12 +0000 2025
1914701439974129789,https://x.com/elonmusk/status/1914701439974129789,Best economist ever,Twitter for iPhone,3754,2441,35933,213,5972388,Tue Apr 22 15:22:51 +0000 2025
1914685989173215283,https://x.com/elonmusk/status/1914685989173215283,RT @SpaceX: Three launches from all three launch pads in California and Florida in ~36 hours https://t.co/RATecwb66c,Twitter for iPhone,1164,692,7637,53,862433,Tue Apr 22 14:21:27 +0000 2025
1914685540961501358,https://x.com/elonmusk/status/1914685540961501358,"RT @Starlink: Starlink keeps you connected as you explore our planet 🛰️🌏❤️

Happy Earth Day! https://t.co/Mv8Ifj55Mk",Twitter for iPhone,1044,547,6727,53,758607,Tue Apr 22 14:19:40 +0000 2025
1914685407146487870,https://x.com/elonmusk/status/1914685407146487870,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: BIG NUCLEAR FAMILIES ARE UNDER ASSAULT—WE NEED MORE CHILDREN TO MAKE AMERICA GREAT

""Fertility rates h…",Twitter for iPhone,760,535,4111,50,1295849,Tue Apr 22 14:19:08 +0000 2025
1914685277773222134,https://x.com/elonmusk/status/1914685277773222134,"RT @TobyPhln: Here's a brain dump of things I worry/think about atm.

AI is getting pretty good, but human-AI bandwidth is excruciatingly l…",Twitter for iPhone,299,159,1695,11,653096,Tue Apr 22 14:18:38 +0000 2025
1914654162324701203,https://x.com/elonmusk/status/1914654162324701203,"RT @MarioNawfal: 🇺🇸VIVEK: UNELECTED BUREAUCRATS ARE THE “FOURTH BRANCH” THE FOUNDERS NEVER WANTED

Running for Ohio governor, Vivek Ramaswa…",Twitter for iPhone,1442,368,6989,44,1417724,Tue Apr 22 12:14:59 +0000 2025
1914653015270637618,https://x.com/elonmusk/status/1914653015270637618,Separate audio system for the rear screen,Twitter for iPhone,2663,2105,24077,119,7314216,Tue Apr 22 12:10:26 +0000 2025
1914652849432154143,https://x.com/elonmusk/status/1914652849432154143,RT @ada_lluch: Melania Trump looked stunning as always. 🥰 https://t.co/jIFpLsarCH,Twitter for iPhone,1264,858,13647,66,831175,Tue Apr 22 12:09:46 +0000 2025
1914647843031089637,https://x.com/elonmusk/status/1914647843031089637,Exactly,Twitter for iPhone,2532,3166,28735,160,15478818,Tue Apr 22 11:49:52 +0000 2025
1914647643285868571,https://x.com/elonmusk/status/1914647643285868571,Yes,Twitter for iPhone,8706,1960,53844,147,17461548,Tue Apr 22 11:49:05 +0000 2025
1914647570921541865,https://x.com/elonmusk/status/1914647570921541865,"RT @cb_doge: Happy Earth Day 🌎

 https://t.co/KXxYOrk524",Twitter for iPhone,959,607,6148,63,785599,Tue Apr 22 11:48:47 +0000 2025
1914647121690587182,https://x.com/elonmusk/status/1914647121690587182,RT @VigilantFox: NEW: Scott Jennings says Larry David’s attack on Bill Maher wasn’t about dinner—it was the modern left threatening the nex…,Twitter for iPhone,5752,821,28546,238,1628942,Tue Apr 22 11:47:00 +0000 2025
1914646787811389579,https://x.com/elonmusk/status/1914646787811389579,RT @TheChiefNerd: “Dr. Anthony Fauci’s fortune doubled — hitting about $15 million — between early 2019 and the end of 2023 over the course…,Twitter for iPhone,2382,575,8260,153,839306,Tue Apr 22 11:45:41 +0000 2025
1914644015187738827,https://x.com/elonmusk/status/1914644015187738827,https://t.co/kslsp7oJ7g,Twitter for iPhone,7973,3942,45531,459,9875783,Tue Apr 22 11:34:40 +0000 2025
1914641850171801645,https://x.com/elonmusk/status/1914641850171801645,"RT @stillgray: Britain is now arresting up to 30 people every day for online speech-related offenses. No jokes, no memes, no criticism that…",Twitter for iPhone,2179,963,6895,200,786901,Tue Apr 22 11:26:04 +0000 2025
1914640691633717284,https://x.com/elonmusk/status/1914640691633717284,Low birth rates will end civilization,Twitter for iPhone,7663,10732,41991,1113,14008448,Tue Apr 22 11:21:27 +0000 2025
1914639098045661304,https://x.com/elonmusk/status/1914639098045661304,"RT @Geiger_Capital: This was happening every day for 3+ years…

They were mass released into the US. There was no outcry for “case by case”…",Twitter for iPhone,2240,430,9930,109,911857,Tue Apr 22 11:15:07 +0000 2025
1914638112954732730,https://x.com/elonmusk/status/1914638112954732730,"RT @skscartoon: The idea of granting the same due process to illegal aliens as American citizens before deportation is nonsensical.

It's l…",Twitter for iPhone,3275,569,15869,126,764087,Tue Apr 22 11:11:13 +0000 2025
1914637964191191096,https://x.com/elonmusk/status/1914637964191191096,"RT @MarioNawfal: JOE ROGAN: TESLA FSD IS WILD - MY CAR JUST DRIVES ITSELF

“I put in my address, press these buttons, and it just takes off…",Twitter for iPhone,693,258,3854,35,1168529,Tue Apr 22 11:10:37 +0000 2025
1914637857274163627,https://x.com/elonmusk/status/1914637857274163627,💯,Twitter for iPhone,20038,10924,111811,1081,12210490,Tue Apr 22 11:10:12 +0000 2025
1914701439974129789,https://x.com/elonmusk/status/1914701439974129789,Best economist ever,Twitter for iPhone,3756,2442,35949,214,5997125,Tue Apr 22 15:22:51 +0000 2025
1914685989173215283,https://x.com/elonmusk/status/1914685989173215283,RT @SpaceX: Three launches from all three launch pads in California and Florida in ~36 hours https://t.co/RATecwb66c,Twitter for iPhone,1164,692,7637,53,862433,Tue Apr 22 14:21:27 +0000 2025
1914685540961501358,https://x.com/elonmusk/status/1914685540961501358,"RT @Starlink: Starlink keeps you connected as you explore our planet 🛰️🌏❤️

Happy Earth Day! https://t.co/Mv8Ifj55Mk",Twitter for iPhone,1044,547,6728,53,758607,Tue Apr 22 14:19:40 +0000 2025
1914685407146487870,https://x.com/elonmusk/status/1914685407146487870,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: BIG NUCLEAR FAMILIES ARE UNDER ASSAULT—WE NEED MORE CHILDREN TO MAKE AMERICA GREAT

""Fertility rates h…",Twitter for iPhone,760,535,4111,50,1297049,Tue Apr 22 14:19:08 +0000 2025
1914685277773222134,https://x.com/elonmusk/status/1914685277773222134,"RT @TobyPhln: Here's a brain dump of things I worry/think about atm.

AI is getting pretty good, but human-AI bandwidth is excruciatingly l…",Twitter for iPhone,299,159,1695,11,653096,Tue Apr 22 14:18:38 +0000 2025
1914654162324701203,https://x.com/elonmusk/status/1914654162324701203,"RT @MarioNawfal: 🇺🇸VIVEK: UNELECTED BUREAUCRATS ARE THE “FOURTH BRANCH” THE FOUNDERS NEVER WANTED

Running for Ohio governor, Vivek Ramaswa…",Twitter for iPhone,1443,368,6989,44,1417724,Tue Apr 22 12:14:59 +0000 2025
1914653015270637618,https://x.com/elonmusk/status/1914653015270637618,Separate audio system for the rear screen,Twitter for iPhone,2663,2105,24079,119,7314216,Tue Apr 22 12:10:26 +0000 2025
1914652849432154143,https://x.com/elonmusk/status/1914652849432154143,RT @ada_lluch: Melania Trump looked stunning as always. 🥰 https://t.co/jIFpLsarCH,Twitter for iPhone,1264,858,13648,66,831175,Tue Apr 22 12:09:46 +0000 2025
1914647843031089637,https://x.com/elonmusk/status/1914647843031089637,Exactly,Twitter for iPhone,2533,3166,28743,160,15478818,Tue Apr 22 11:49:52 +0000 2025
1914647643285868571,https://x.com/elonmusk/status/1914647643285868571,Yes,Twitter for iPhone,8709,1960,53851,147,17461548,Tue Apr 22 11:49:05 +0000 2025
1914647570921541865,https://x.com/elonmusk/status/1914647570921541865,"RT @cb_doge: Happy Earth Day 🌎

 https://t.co/KXxYOrk524",Twitter for iPhone,959,607,6148,63,785599,Tue Apr 22 11:48:47 +0000 2025
1914647121690587182,https://x.com/elonmusk/status/1914647121690587182,RT @VigilantFox: NEW: Scott Jennings says Larry David’s attack on Bill Maher wasn’t about dinner—it was the modern left threatening the nex…,Twitter for iPhone,5752,821,28549,238,1628942,Tue Apr 22 11:47:00 +0000 2025
1914646787811389579,https://x.com/elonmusk/status/1914646787811389579,RT @TheChiefNerd: “Dr. Anthony Fauci’s fortune doubled — hitting about $15 million — between early 2019 and the end of 2023 over the course…,Twitter for iPhone,2382,575,8260,153,839306,Tue Apr 22 11:45:41 +0000 2025
1914644015187738827,https://x.com/elonmusk/status/1914644015187738827,https://t.co/kslsp7oJ7g,Twitter for iPhone,7974,3942,45535,459,9875783,Tue Apr 22 11:34:40 +0000 2025
1914641850171801645,https://x.com/elonmusk/status/1914641850171801645,"RT @stillgray: Britain is now arresting up to 30 people every day for online speech-related offenses. No jokes, no memes, no criticism that…",Twitter for iPhone,2180,963,6895,200,786901,Tue Apr 22 11:26:04 +0000 2025
1914640691633717284,https://x.com/elonmusk/status/1914640691633717284,Low birth rates will end civilization,Twitter for iPhone,7664,10733,42001,1114,14008448,Tue Apr 22 11:21:27 +0000 2025
1914639098045661304,https://x.com/elonmusk/status/1914639098045661304,"RT @Geiger_Capital: This was happening every day for 3+ years…

They were mass released into the US. There was no outcry for “case by case”…",Twitter for iPhone,2240,430,9930,109,911857,Tue Apr 22 11:15:07 +0000 2025
1914638112954732730,https://x.com/elonmusk/status/1914638112954732730,"RT @skscartoon: The idea of granting the same due process to illegal aliens as American citizens before deportation is nonsensical.

It's l…",Twitter for iPhone,3275,569,15869,126,764293,Tue Apr 22 11:11:13 +0000 2025
1914637964191191096,https://x.com/elonmusk/status/1914637964191191096,"RT @MarioNawfal: JOE ROGAN: TESLA FSD IS WILD - MY CAR JUST DRIVES ITSELF

“I put in my address, press these buttons, and it just takes off…",Twitter for iPhone,693,258,3854,35,1168529,Tue Apr 22 11:10:37 +0000 2025
1914637857274163627,https://x.com/elonmusk/status/1914637857274163627,💯,Twitter for iPhone,20042,10926,111825,1081,12210490,Tue Apr 22 11:10:12 +0000 2025
1914701439974129789,https://x.com/elonmusk/status/1914701439974129789,Best economist ever,Twitter for iPhone,3756,2443,35960,214,5997125,Tue Apr 22 15:22:51 +0000 2025
1914685989173215283,https://x.com/elonmusk/status/1914685989173215283,RT @SpaceX: Three launches from all three launch pads in California and Florida in ~36 hours https://t.co/RATecwb66c,Twitter for iPhone,1164,692,7637,53,862433,Tue Apr 22 14:21:27 +0000 2025
1914685540961501358,https://x.com/elonmusk/status/1914685540961501358,"RT @Starlink: Starlink keeps you connected as you explore our planet 🛰️🌏❤️

Happy Earth Day! https://t.co/Mv8Ifj55Mk",Twitter for iPhone,1044,548,6729,53,758607,Tue Apr 22 14:19:40 +0000 2025
1914685407146487870,https://x.com/elonmusk/status/1914685407146487870,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: BIG NUCLEAR FAMILIES ARE UNDER ASSAULT—WE NEED MORE CHILDREN TO MAKE AMERICA GREAT

""Fertility rates h…",Twitter for iPhone,760,535,4111,50,1297049,Tue Apr 22 14:19:08 +0000 2025
1914685277773222134,https://x.com/elonmusk/status/1914685277773222134,"RT @TobyPhln: Here's a brain dump of things I worry/think about atm.

AI is getting pretty good, but human-AI bandwidth is excruciatingly l…",Twitter for iPhone,299,159,1696,11,653789,Tue Apr 22 14:18:38 +0000 2025
1914654162324701203,https://x.com/elonmusk/status/1914654162324701203,"RT @MarioNawfal: 🇺🇸VIVEK: UNELECTED BUREAUCRATS ARE THE “FOURTH BRANCH” THE FOUNDERS NEVER WANTED

Running for Ohio governor, Vivek Ramaswa…",Twitter for iPhone,1443,368,6989,44,1417724,Tue Apr 22 12:14:59 +0000 2025
1914653015270637618,https://x.com/elonmusk/status/1914653015270637618,Separate audio system for the rear screen,Twitter for iPhone,2663,2105,24084,119,7314216,Tue Apr 22 12:10:26 +0000 2025
1914652849432154143,https://x.com/elonmusk/status/1914652849432154143,RT @ada_lluch: Melania Trump looked stunning as always. 🥰 https://t.co/jIFpLsarCH,Twitter for iPhone,1264,858,13650,66,831175,Tue Apr 22 12:09:46 +0000 2025
1914647843031089637,https://x.com/elonmusk/status/1914647843031089637,Exactly,Twitter for iPhone,2534,3166,28745,160,15478818,Tue Apr 22 11:49:52 +0000 2025
1914647643285868571,https://x.com/elonmusk/status/1914647643285868571,Yes,Twitter for iPhone,8709,1960,53856,147,17461548,Tue Apr 22 11:49:05 +0000 2025
1914647570921541865,https://x.com/elonmusk/status/1914647570921541865,"RT @cb_doge: Happy Earth Day 🌎

 https://t.co/KXxYOrk524",Twitter for iPhone,959,607,6148,63,785599,Tue Apr 22 11:48:47 +0000 2025
1914647121690587182,https://x.com/elonmusk/status/1914647121690587182,RT @VigilantFox: NEW: Scott Jennings says Larry David’s attack on Bill Maher wasn’t about dinner—it was the modern left threatening the nex…,Twitter for iPhone,5753,821,28550,238,1629640,Tue Apr 22 11:47:00 +0000 2025
1914646787811389579,https://x.com/elonmusk/status/1914646787811389579,RT @TheChiefNerd: “Dr. Anthony Fauci’s fortune doubled — hitting about $15 million — between early 2019 and the end of 2023 over the course…,Twitter for iPhone,2382,575,8260,153,839306,Tue Apr 22 11:45:41 +0000 2025
1914644015187738827,https://x.com/elonmusk/status/1914644015187738827,https://t.co/kslsp7oJ7g,Twitter for iPhone,7975,3942,45537,459,9875783,Tue Apr 22 11:34:40 +0000 2025
1914641850171801645,https://x.com/elonmusk/status/1914641850171801645,"RT @stillgray: Britain is now arresting up to 30 people every day for online speech-related offenses. No jokes, no memes, no criticism that…",Twitter for iPhone,2180,963,6895,200,786901,Tue Apr 22 11:26:04 +0000 2025
1914640691633717284,https://x.com/elonmusk/status/1914640691633717284,Low birth rates will end civilization,Twitter for iPhone,7665,10733,42005,1114,14027779,Tue Apr 22 11:21:27 +0000 2025
1914639098045661304,https://x.com/elonmusk/status/1914639098045661304,"RT @Geiger_Capital: This was happening every day for 3+ years…

They were mass released into the US. There was no outcry for “case by case”…",Twitter for iPhone,2240,430,9930,109,911857,Tue Apr 22 11:15:07 +0000 2025
1914638112954732730,https://x.com/elonmusk/status/1914638112954732730,"RT @skscartoon: The idea of granting the same due process to illegal aliens as American citizens before deportation is nonsensical.

It's l…",Twitter for iPhone,3275,569,15869,126,764293,Tue Apr 22 11:11:13 +0000 2025
1914637964191191096,https://x.com/elonmusk/status/1914637964191191096,"RT @MarioNawfal: JOE ROGAN: TESLA FSD IS WILD - MY CAR JUST DRIVES ITSELF

“I put in my address, press these buttons, and it just takes off…",Twitter for iPhone,693,258,3855,35,1168529,Tue Apr 22 11:10:37 +0000 2025
1914637857274163627,https://x.com/elonmusk/status/1914637857274163627,💯,Twitter for iPhone,20044,10927,111834,1083,12210490,Tue Apr 22 11:10:12 +0000 2025
1914701439974129789,https://x.com/elonmusk/status/1914701439974129789,Best economist ever,Twitter for iPhone,3765,2444,35967,346,5991236,Tue Apr 22 15:22:51 +0000 2025
1914685989173215283,https://x.com/elonmusk/status/1914685989173215283,RT @SpaceX: Three launches from all three launch pads in California and Florida in ~36 hours https://t.co/RATecwb66c,Twitter for iPhone,1164,692,7637,54,862332,Tue Apr 22 14:21:27 +0000 2025
1914685540961501358,https://x.com/elonmusk/status/1914685540961501358,"RT @Starlink: Starlink keeps you connected as you explore our planet 🛰️🌏❤️

Happy Earth Day! https://t.co/Mv8Ifj55Mk",Twitter for iPhone,1045,548,6729,53,758341,Tue Apr 22 14:19:40 +0000 2025
1914685407146487870,https://x.com/elonmusk/status/1914685407146487870,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: BIG NUCLEAR FAMILIES ARE UNDER ASSAULT—WE NEED MORE CHILDREN TO MAKE AMERICA GREAT

""Fertility rates h…",Twitter for iPhone,760,535,4111,56,1296522,Tue Apr 22 14:19:08 +0000 2025
1914685277773222134,https://x.com/elonmusk/status/1914685277773222134,"RT @TobyPhln: Here's a brain dump of things I worry/think about atm.

AI is getting pretty good, but human-AI bandwidth is excruciatingly l…",Twitter for iPhone,300,159,1706,12,653451,Tue Apr 22 14:18:38 +0000 2025
1914654162324701203,https://x.com/elonmusk/status/1914654162324701203,"RT @MarioNawfal: 🇺🇸VIVEK: UNELECTED BUREAUCRATS ARE THE “FOURTH BRANCH” THE FOUNDERS NEVER WANTED

Running for Ohio governor, Vivek Ramaswa…",Twitter for iPhone,1443,368,6989,44,1418035,Tue Apr 22 12:14:59 +0000 2025
1914653015270637618,https://x.com/elonmusk/status/1914653015270637618,Separate audio system for the rear screen,Twitter for iPhone,2665,2105,24084,120,7319097,Tue Apr 22 12:10:26 +0000 2025
1914652849432154143,https://x.com/elonmusk/status/1914652849432154143,RT @ada_lluch: Melania Trump looked stunning as always. 🥰 https://t.co/jIFpLsarCH,Twitter for iPhone,1265,858,13650,66,831332,Tue Apr 22 12:09:46 +0000 2025
1914647843031089637,https://x.com/elonmusk/status/1914647843031089637,Exactly,Twitter for iPhone,2534,3167,28747,160,15507305,Tue Apr 22 11:49:52 +0000 2025
1914647643285868571,https://x.com/elonmusk/status/1914647643285868571,Yes,Twitter for iPhone,8710,1960,53859,147,17467092,Tue Apr 22 11:49:05 +0000 2025
1914647570921541865,https://x.com/elonmusk/status/1914647570921541865,"RT @cb_doge: Happy Earth Day 🌎

 https://t.co/KXxYOrk524",Twitter for iPhone,959,607,6148,63,785511,Tue Apr 22 11:48:47 +0000 2025
1914647121690587182,https://x.com/elonmusk/status/1914647121690587182,RT @VigilantFox: NEW: Scott Jennings says Larry David’s attack on Bill Maher wasn’t about dinner—it was the modern left threatening the nex…,Twitter for iPhone,5751,821,28551,238,1629710,Tue Apr 22 11:47:00 +0000 2025
1914646787811389579,https://x.com/elonmusk/status/1914646787811389579,RT @TheChiefNerd: “Dr. Anthony Fauci’s fortune doubled — hitting about $15 million — between early 2019 and the end of 2023 over the course…,Twitter for iPhone,2383,575,8261,153,839179,Tue Apr 22 11:45:41 +0000 2025
1914644015187738827,https://x.com/elonmusk/status/1914644015187738827,https://t.co/kslsp7oJ7g,Twitter for iPhone,7979,3942,45539,466,9891109,Tue Apr 22 11:34:40 +0000 2025
1914641850171801645,https://x.com/elonmusk/status/1914641850171801645,"RT @stillgray: Britain is now arresting up to 30 people every day for online speech-related offenses. No jokes, no memes, no criticism that…",Twitter for iPhone,2180,963,6895,203,786955,Tue Apr 22 11:26:04 +0000 2025
1914640691633717284,https://x.com/elonmusk/status/1914640691633717284,Low birth rates will end civilization,Twitter for iPhone,7668,10733,42008,1125,14016630,Tue Apr 22 11:21:27 +0000 2025
1914639098045661304,https://x.com/elonmusk/status/1914639098045661304,"RT @Geiger_Capital: This was happening every day for 3+ years…

They were mass released into the US. There was no outcry for “case by case”…",Twitter for iPhone,2240,430,9929,109,911876,Tue Apr 22 11:15:07 +0000 2025
1914638112954732730,https://x.com/elonmusk/status/1914638112954732730,"RT @skscartoon: The idea of granting the same due process to illegal aliens as American citizens before deportation is nonsensical.

It's l…",Twitter for iPhone,3275,569,15869,126,764213,Tue Apr 22 11:11:13 +0000 2025
1914637964191191096,https://x.com/elonmusk/status/1914637964191191096,"RT @MarioNawfal: JOE ROGAN: TESLA FSD IS WILD - MY CAR JUST DRIVES ITSELF

“I put in my address, press these buttons, and it just takes off…",Twitter for iPhone,693,258,3855,35,1168578,Tue Apr 22 11:10:37 +0000 2025
1914637857274163627,https://x.com/elonmusk/status/1914637857274163627,💯,Twitter for iPhone,20045,10927,111845,1094,12205492,Tue Apr 22 11:10:12 +0000 2025
